exp_idx,item_number,condition,sentence,distance,subject,subject_marker,verb_phrase,target_phrase,match,grammatical
2,101,noun_only,선생님께서 어제 저녁에 혼자서 책을 읽었다.,far,선생님께서,께서,책을 읽었다,읽었다,False,False
2,101,all_honorific,선생님께서 어제 저녁에 혼자서 책을 읽으셨다.,far,선생님께서,께서,책을 읽으셨다,읽으셨다,True,True
2,102,no_honorific,선생님이 어제 저녁에 혼자서 파스타를 먹었다.,far,선생님이,이,파스타를 먹었다,먹었다,True,True
2,102,verb_only,선생님이 어제 저녁에 혼자서 파스타를 드셨다.,far,선생님이,이,파스타를 드셨다,드셨다,False,True
2,102,noun_only,선생님께서 어제 저녁에 혼자서 파스타를 먹었다.,far,선생님께서,께서,파스타를 먹었다,먹었다,False,False
2,102,all_honorific,선생님께서 어제 저녁에 혼자서 파스타를 드셨다.,far,선생님께서,께서,파스타를 드셨다,드셨다,True,True
2,103,no_honorific,선생님이 어제 저녁에 혼자서 호통을 쳤다.,far,선생님이,이,호통을 쳤다,쳤다,True,True
2,103,verb_only,선생님이 어제 저녁에 혼자서 호통을 치셨다.,far,선생님이,이,호통을 치셨다,치셨다,False,True
2,103,noun_only,선생님께서 어제 저녁에 혼자서 호통을 쳤다.,far,선생님께서,께서,호통을 쳤다,쳤다,False,False
2,103,all_honorific,선생님께서 어제 저녁에 혼자서 호통을 치셨다.,far,선생님께서,께서,호통을 치셨다,치셨다,True,True
2,104,no_honorific,선생님이 어제 저녁에 혼자서 핸드폰을 샀다.,far,선생님이,이,핸드폰을 샀다,샀다,True,True
2,104,verb_only,선생님이 어제 저녁에 혼자서 핸드폰을 사셨다.,far,선생님이,이,핸드폰을 사셨다,사셨다,False,True
2,104,noun_only,선생님께서 어제 저녁에 혼자서 핸드폰을 샀다.,far,선생님께서,께서,핸드폰을 샀다,샀다,False,False
2,104,all_honorific,선생님께서 어제 저녁에 혼자서 핸드폰을 사셨다.,far,선생님께서,께서,핸드폰을 사셨다,사셨다,True,True
2,105,no_honorific,선생님이 어제 저녁에 혼자서 편지를 썼다.,far,선생님이,이,편지를 썼다,썼다,True,True
2,105,verb_only,선생님이 어제 저녁에 혼자서 편지를 쓰셨다.,far,선생님이,이,편지를 쓰셨다,쓰셨다,False,True
2,105,noun_only,선생님께서 어제 저녁에 혼자서 편지를 썼다.,far,선생님께서,께서,편지를 썼다,썼다,False,False
2,105,all_honorific,선생님께서 어제 저녁에 혼자서 편지를 쓰셨다.,far,선생님께서,께서,편지를 쓰셨다,쓰셨다,True,True
2,106,no_honorific,선생님이 어제 저녁에 혼자서 노래를 불렀다.,far,선생님이,이,노래를 불렀다,불렀다,True,True
2,106,verb_only,선생님이 어제 저녁에 혼자서 노래를 부르셨다.,far,선생님이,이,노래를 부르셨다,부르셨다,False,True
2,106,noun_only,선생님께서 어제 저녁에 혼자서 노래를 불렀다.,far,선생님께서,께서,노래를 불렀다,불렀다,False,False
2,106,all_honorific,선생님께서 어제 저녁에 혼자서 노래를 부르셨다.,far,선생님께서,께서,노래를 부르셨다,부르셨다,True,True
2,107,no_honorific,선생님이 어제 저녁에 혼자서 티비를 봤다.,far,선생님이,이,티비를 봤다,봤다,True,True
2,107,verb_only,선생님이 어제 저녁에 혼자서 티비를 보셨다.,far,선생님이,이,티비를 보셨다,보셨다,False,True
2,107,noun_only,선생님께서 어제 저녁에 혼자서 티비를 봤다.,far,선생님께서,께서,티비를 봤다,봤다,False,False
2,107,all_honorific,선생님께서 어제 저녁에 혼자서 티비를 보셨다.,far,선생님께서,께서,티비를 보셨다,보셨다,True,True
2,108,no_honorific,선생님이 어제 저녁에 혼자서 산책을 했다.,far,선생님이,이,산책을 했다,했다,True,True
2,108,verb_only,선생님이 어제 저녁에 혼자서 산책을 하셨다.,far,선생님이,이,산책을 하셨다,하셨다,False,True
2,108,noun_only,선생님께서 어제 저녁에 혼자서 산책을 했다.,far,선생님께서,께서,산책을 했다,했다,False,False
2,108,all_honorific,선생님께서 어제 저녁에 혼자서 산책을 하셨다.,far,선생님께서,께서,산책을 하셨다,하셨다,True,True
2,109,no_honorific,선생님이 어제 저녁에 혼자서 정원을 가꿨다.,far,선생님이,이,정원을 가꿨다,가꿨다,True,True
2,109,verb_only,선생님이 어제 저녁에 혼자서 정원을 가꾸셨다.,far,선생님이,이,정원을 가꾸셨다,가꾸셨다,False,True
2,109,noun_only,선생님께서 어제 저녁에 혼자서 정원을 가꿨다.,far,선생님께서,께서,정원을 가꿨다,가꿨다,False,False
2,109,all_honorific,선생님께서 어제 저녁에 혼자서 정원을 가꾸셨다.,far,선생님께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
2,110,no_honorific,선생님이 어제 저녁에 혼자서 빨래를 널었다.,far,선생님이,이,빨래를 널었다,널었다,True,True
2,110,verb_only,선생님이 어제 저녁에 혼자서 빨래를 널으셨다.,far,선생님이,이,빨래를 널으셨다,널으셨다,False,True
2,110,noun_only,선생님께서 어제 저녁에 혼자서 빨래를 널었다.,far,선생님께서,께서,빨래를 널었다,널었다,False,False
2,110,all_honorific,선생님께서 어제 저녁에 혼자서 빨래를 널으셨다.,far,선생님께서,께서,빨래를 널으셨다,널으셨다,True,True
2,111,no_honorific,교수님이 어제 저녁에 혼자서 책을 읽었다.,far,교수님이,이,책을 읽었다,읽었다,True,True
2,111,verb_only,교수님이 어제 저녁에 혼자서 책을 읽으셨다.,far,교수님이,이,책을 읽으셨다,읽으셨다,False,True
2,111,noun_only,교수님께서 어제 저녁에 혼자서 책을 읽었다.,far,교수님께서,께서,책을 읽었다,읽었다,False,False
2,111,all_honorific,교수님께서 어제 저녁에 혼자서 책을 읽으셨다.,far,교수님께서,께서,책을 읽으셨다,읽으셨다,True,True
2,112,no_honorific,교수님이 어제 저녁에 혼자서 파스타를 먹었다.,far,교수님이,이,파스타를 먹었다,먹었다,True,True
2,112,verb_only,교수님이 어제 저녁에 혼자서 파스타를 드셨다.,far,교수님이,이,파스타를 드셨다,드셨다,False,True
2,112,noun_only,교수님께서 어제 저녁에 혼자서 파스타를 먹었다.,far,교수님께서,께서,파스타를 먹었다,먹었다,False,False
2,112,all_honorific,교수님께서 어제 저녁에 혼자서 파스타를 드셨다.,far,교수님께서,께서,파스타를 드셨다,드셨다,True,True
2,113,no_honorific,교수님이 어제 저녁에 혼자서 호통을 쳤다.,far,교수님이,이,호통을 쳤다,쳤다,True,True
2,113,verb_only,교수님이 어제 저녁에 혼자서 호통을 치셨다.,far,교수님이,이,호통을 치셨다,치셨다,False,True
2,113,noun_only,교수님께서 어제 저녁에 혼자서 호통을 쳤다.,far,교수님께서,께서,호통을 쳤다,쳤다,False,False
2,113,all_honorific,교수님께서 어제 저녁에 혼자서 호통을 치셨다.,far,교수님께서,께서,호통을 치셨다,치셨다,True,True
2,114,no_honorific,교수님이 어제 저녁에 혼자서 핸드폰을 샀다.,far,교수님이,이,핸드폰을 샀다,샀다,True,True
2,114,verb_only,교수님이 어제 저녁에 혼자서 핸드폰을 사셨다.,far,교수님이,이,핸드폰을 사셨다,사셨다,False,True
2,114,noun_only,교수님께서 어제 저녁에 혼자서 핸드폰을 샀다.,far,교수님께서,께서,핸드폰을 샀다,샀다,False,False
2,114,all_honorific,교수님께서 어제 저녁에 혼자서 핸드폰을 사셨다.,far,교수님께서,께서,핸드폰을 사셨다,사셨다,True,True
2,115,no_honorific,교수님이 어제 저녁에 혼자서 편지를 썼다.,far,교수님이,이,편지를 썼다,썼다,True,True
2,115,verb_only,교수님이 어제 저녁에 혼자서 편지를 쓰셨다.,far,교수님이,이,편지를 쓰셨다,쓰셨다,False,True
2,115,noun_only,교수님께서 어제 저녁에 혼자서 편지를 썼다.,far,교수님께서,께서,편지를 썼다,썼다,False,False
2,115,all_honorific,교수님께서 어제 저녁에 혼자서 편지를 쓰셨다.,far,교수님께서,께서,편지를 쓰셨다,쓰셨다,True,True
2,116,no_honorific,교수님이 어제 저녁에 혼자서 노래를 불렀다.,far,교수님이,이,노래를 불렀다,불렀다,True,True
2,116,verb_only,교수님이 어제 저녁에 혼자서 노래를 부르셨다.,far,교수님이,이,노래를 부르셨다,부르셨다,False,True
2,116,noun_only,교수님께서 어제 저녁에 혼자서 노래를 불렀다.,far,교수님께서,께서,노래를 불렀다,불렀다,False,False
2,116,all_honorific,교수님께서 어제 저녁에 혼자서 노래를 부르셨다.,far,교수님께서,께서,노래를 부르셨다,부르셨다,True,True
2,117,no_honorific,교수님이 어제 저녁에 혼자서 티비를 봤다.,far,교수님이,이,티비를 봤다,봤다,True,True
2,117,verb_only,교수님이 어제 저녁에 혼자서 티비를 보셨다.,far,교수님이,이,티비를 보셨다,보셨다,False,True
2,117,noun_only,교수님께서 어제 저녁에 혼자서 티비를 봤다.,far,교수님께서,께서,티비를 봤다,봤다,False,False
2,117,all_honorific,교수님께서 어제 저녁에 혼자서 티비를 보셨다.,far,교수님께서,께서,티비를 보셨다,보셨다,True,True
2,118,no_honorific,교수님이 어제 저녁에 혼자서 산책을 했다.,far,교수님이,이,산책을 했다,했다,True,True
2,118,verb_only,교수님이 어제 저녁에 혼자서 산책을 하셨다.,far,교수님이,이,산책을 하셨다,하셨다,False,True
2,118,noun_only,교수님께서 어제 저녁에 혼자서 산책을 했다.,far,교수님께서,께서,산책을 했다,했다,False,False
2,118,all_honorific,교수님께서 어제 저녁에 혼자서 산책을 하셨다.,far,교수님께서,께서,산책을 하셨다,하셨다,True,True
2,119,no_honorific,교수님이 어제 저녁에 혼자서 정원을 가꿨다.,far,교수님이,이,정원을 가꿨다,가꿨다,True,True
2,119,verb_only,교수님이 어제 저녁에 혼자서 정원을 가꾸셨다.,far,교수님이,이,정원을 가꾸셨다,가꾸셨다,False,True
2,119,noun_only,교수님께서 어제 저녁에 혼자서 정원을 가꿨다.,far,교수님께서,께서,정원을 가꿨다,가꿨다,False,False
2,119,all_honorific,교수님께서 어제 저녁에 혼자서 정원을 가꾸셨다.,far,교수님께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
2,120,no_honorific,교수님이 어제 저녁에 혼자서 빨래를 널었다.,far,교수님이,이,빨래를 널었다,널었다,True,True
2,120,verb_only,교수님이 어제 저녁에 혼자서 빨래를 널으셨다.,far,교수님이,이,빨래를 널으셨다,널으셨다,False,True
2,120,noun_only,교수님께서 어제 저녁에 혼자서 빨래를 널었다.,far,교수님께서,께서,빨래를 널었다,널었다,False,False
2,120,all_honorific,교수님께서 어제 저녁에 혼자서 빨래를 널으셨다.,far,교수님께서,께서,빨래를 널으셨다,널으셨다,True,True
2,121,no_honorific,어머니가 어제 저녁에 혼자서 책을 읽었다.,far,어머니가,가,책을 읽었다,읽었다,True,True
2,121,verb_only,어머니가 어제 저녁에 혼자서 책을 읽으셨다.,far,어머니가,가,책을 읽으셨다,읽으셨다,False,True
2,121,noun_only,어머니께서 어제 저녁에 혼자서 책을 읽었다.,far,어머니께서,께서,책을 읽었다,읽었다,False,False
2,121,all_honorific,어머니께서 어제 저녁에 혼자서 책을 읽으셨다.,far,어머니께서,께서,책을 읽으셨다,읽으셨다,True,True
2,122,no_honorific,어머니가 어제 저녁에 혼자서 파스타를 먹었다.,far,어머니가,가,파스타를 먹었다,먹었다,True,True
2,122,verb_only,어머니가 어제 저녁에 혼자서 파스타를 드셨다.,far,어머니가,가,파스타를 드셨다,드셨다,False,True
2,122,noun_only,어머니께서 어제 저녁에 혼자서 파스타를 먹었다.,far,어머니께서,께서,파스타를 먹었다,먹었다,False,False
2,122,all_honorific,어머니께서 어제 저녁에 혼자서 파스타를 드셨다.,far,어머니께서,께서,파스타를 드셨다,드셨다,True,True
2,123,no_honorific,어머니가 어제 저녁에 혼자서 호통을 쳤다.,far,어머니가,가,호통을 쳤다,쳤다,True,True
2,123,verb_only,어머니가 어제 저녁에 혼자서 호통을 치셨다.,far,어머니가,가,호통을 치셨다,치셨다,False,True
2,123,noun_only,어머니께서 어제 저녁에 혼자서 호통을 쳤다.,far,어머니께서,께서,호통을 쳤다,쳤다,False,False
2,123,all_honorific,어머니께서 어제 저녁에 혼자서 호통을 치셨다.,far,어머니께서,께서,호통을 치셨다,치셨다,True,True
2,124,no_honorific,어머니가 어제 저녁에 혼자서 핸드폰을 샀다.,far,어머니가,가,핸드폰을 샀다,샀다,True,True
2,124,verb_only,어머니가 어제 저녁에 혼자서 핸드폰을 사셨다.,far,어머니가,가,핸드폰을 사셨다,사셨다,False,True
2,124,noun_only,어머니께서 어제 저녁에 혼자서 핸드폰을 샀다.,far,어머니께서,께서,핸드폰을 샀다,샀다,False,False
2,124,all_honorific,어머니께서 어제 저녁에 혼자서 핸드폰을 사셨다.,far,어머니께서,께서,핸드폰을 사셨다,사셨다,True,True
2,125,no_honorific,어머니가 어제 저녁에 혼자서 편지를 썼다.,far,어머니가,가,편지를 썼다,썼다,True,True
2,125,verb_only,어머니가 어제 저녁에 혼자서 편지를 쓰셨다.,far,어머니가,가,편지를 쓰셨다,쓰셨다,False,True
2,125,noun_only,어머니께서 어제 저녁에 혼자서 편지를 썼다.,far,어머니께서,께서,편지를 썼다,썼다,False,False
2,125,all_honorific,어머니께서 어제 저녁에 혼자서 편지를 쓰셨다.,far,어머니께서,께서,편지를 쓰셨다,쓰셨다,True,True
2,126,no_honorific,어머니가 어제 저녁에 혼자서 노래를 불렀다.,far,어머니가,가,노래를 불렀다,불렀다,True,True
2,126,verb_only,어머니가 어제 저녁에 혼자서 노래를 부르셨다.,far,어머니가,가,노래를 부르셨다,부르셨다,False,True
2,126,noun_only,어머니께서 어제 저녁에 혼자서 노래를 불렀다.,far,어머니께서,께서,노래를 불렀다,불렀다,False,False
2,126,all_honorific,어머니께서 어제 저녁에 혼자서 노래를 부르셨다.,far,어머니께서,께서,노래를 부르셨다,부르셨다,True,True
2,127,no_honorific,어머니가 어제 저녁에 혼자서 티비를 봤다.,far,어머니가,가,티비를 봤다,봤다,True,True
2,127,verb_only,어머니가 어제 저녁에 혼자서 티비를 보셨다.,far,어머니가,가,티비를 보셨다,보셨다,False,True
2,127,noun_only,어머니께서 어제 저녁에 혼자서 티비를 봤다.,far,어머니께서,께서,티비를 봤다,봤다,False,False
2,127,all_honorific,어머니께서 어제 저녁에 혼자서 티비를 보셨다.,far,어머니께서,께서,티비를 보셨다,보셨다,True,True
2,128,no_honorific,어머니가 어제 저녁에 혼자서 산책을 했다.,far,어머니가,가,산책을 했다,했다,True,True
2,128,verb_only,어머니가 어제 저녁에 혼자서 산책을 하셨다.,far,어머니가,가,산책을 하셨다,하셨다,False,True
2,128,noun_only,어머니께서 어제 저녁에 혼자서 산책을 했다.,far,어머니께서,께서,산책을 했다,했다,False,False
2,128,all_honorific,어머니께서 어제 저녁에 혼자서 산책을 하셨다.,far,어머니께서,께서,산책을 하셨다,하셨다,True,True
2,129,no_honorific,어머니가 어제 저녁에 혼자서 정원을 가꿨다.,far,어머니가,가,정원을 가꿨다,가꿨다,True,True
2,129,verb_only,어머니가 어제 저녁에 혼자서 정원을 가꾸셨다.,far,어머니가,가,정원을 가꾸셨다,가꾸셨다,False,True
2,129,noun_only,어머니께서 어제 저녁에 혼자서 정원을 가꿨다.,far,어머니께서,께서,정원을 가꿨다,가꿨다,False,False
2,129,all_honorific,어머니께서 어제 저녁에 혼자서 정원을 가꾸셨다.,far,어머니께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
2,130,no_honorific,어머니가 어제 저녁에 혼자서 빨래를 널었다.,far,어머니가,가,빨래를 널었다,널었다,True,True
2,130,verb_only,어머니가 어제 저녁에 혼자서 빨래를 널으셨다.,far,어머니가,가,빨래를 널으셨다,널으셨다,False,True
2,130,noun_only,어머니께서 어제 저녁에 혼자서 빨래를 널었다.,far,어머니께서,께서,빨래를 널었다,널었다,False,False
2,130,all_honorific,어머니께서 어제 저녁에 혼자서 빨래를 널으셨다.,far,어머니께서,께서,빨래를 널으셨다,널으셨다,True,True
2,131,no_honorific,아버지가 어제 저녁에 혼자서 책을 읽었다.,far,아버지가,가,책을 읽었다,읽었다,True,True
2,131,verb_only,아버지가 어제 저녁에 혼자서 책을 읽으셨다.,far,아버지가,가,책을 읽으셨다,읽으셨다,False,True
2,131,noun_only,아버지께서 어제 저녁에 혼자서 책을 읽었다.,far,아버지께서,께서,책을 읽었다,읽었다,False,False
2,131,all_honorific,아버지께서 어제 저녁에 혼자서 책을 읽으셨다.,far,아버지께서,께서,책을 읽으셨다,읽으셨다,True,True
2,132,no_honorific,아버지가 어제 저녁에 혼자서 파스타를 먹었다.,far,아버지가,가,파스타를 먹었다,먹었다,True,True
2,132,verb_only,아버지가 어제 저녁에 혼자서 파스타를 드셨다.,far,아버지가,가,파스타를 드셨다,드셨다,False,True
2,132,noun_only,아버지께서 어제 저녁에 혼자서 파스타를 먹었다.,far,아버지께서,께서,파스타를 먹었다,먹었다,False,False
2,132,all_honorific,아버지께서 어제 저녁에 혼자서 파스타를 드셨다.,far,아버지께서,께서,파스타를 드셨다,드셨다,True,True
2,133,no_honorific,아버지가 어제 저녁에 혼자서 호통을 쳤다.,far,아버지가,가,호통을 쳤다,쳤다,True,True
2,133,verb_only,아버지가 어제 저녁에 혼자서 호통을 치셨다.,far,아버지가,가,호통을 치셨다,치셨다,False,True
2,133,noun_only,아버지께서 어제 저녁에 혼자서 호통을 쳤다.,far,아버지께서,께서,호통을 쳤다,쳤다,False,False
2,133,all_honorific,아버지께서 어제 저녁에 혼자서 호통을 치셨다.,far,아버지께서,께서,호통을 치셨다,치셨다,True,True
2,134,no_honorific,아버지가 어제 저녁에 혼자서 핸드폰을 샀다.,far,아버지가,가,핸드폰을 샀다,샀다,True,True
2,134,verb_only,아버지가 어제 저녁에 혼자서 핸드폰을 사셨다.,far,아버지가,가,핸드폰을 사셨다,사셨다,False,True
2,134,noun_only,아버지께서 어제 저녁에 혼자서 핸드폰을 샀다.,far,아버지께서,께서,핸드폰을 샀다,샀다,False,False
2,134,all_honorific,아버지께서 어제 저녁에 혼자서 핸드폰을 사셨다.,far,아버지께서,께서,핸드폰을 사셨다,사셨다,True,True
2,135,no_honorific,아버지가 어제 저녁에 혼자서 편지를 썼다.,far,아버지가,가,편지를 썼다,썼다,True,True
2,135,verb_only,아버지가 어제 저녁에 혼자서 편지를 쓰셨다.,far,아버지가,가,편지를 쓰셨다,쓰셨다,False,True
2,135,noun_only,아버지께서 어제 저녁에 혼자서 편지를 썼다.,far,아버지께서,께서,편지를 썼다,썼다,False,False
2,135,all_honorific,아버지께서 어제 저녁에 혼자서 편지를 쓰셨다.,far,아버지께서,께서,편지를 쓰셨다,쓰셨다,True,True
2,136,no_honorific,아버지가 어제 저녁에 혼자서 노래를 불렀다.,far,아버지가,가,노래를 불렀다,불렀다,True,True
2,136,verb_only,아버지가 어제 저녁에 혼자서 노래를 부르셨다.,far,아버지가,가,노래를 부르셨다,부르셨다,False,True
2,136,noun_only,아버지께서 어제 저녁에 혼자서 노래를 불렀다.,far,아버지께서,께서,노래를 불렀다,불렀다,False,False
2,136,all_honorific,아버지께서 어제 저녁에 혼자서 노래를 부르셨다.,far,아버지께서,께서,노래를 부르셨다,부르셨다,True,True
2,137,no_honorific,아버지가 어제 저녁에 혼자서 티비를 봤다.,far,아버지가,가,티비를 봤다,봤다,True,True
2,137,verb_only,아버지가 어제 저녁에 혼자서 티비를 보셨다.,far,아버지가,가,티비를 보셨다,보셨다,False,True
2,137,noun_only,아버지께서 어제 저녁에 혼자서 티비를 봤다.,far,아버지께서,께서,티비를 봤다,봤다,False,False
2,137,all_honorific,아버지께서 어제 저녁에 혼자서 티비를 보셨다.,far,아버지께서,께서,티비를 보셨다,보셨다,True,True
2,138,no_honorific,아버지가 어제 저녁에 혼자서 산책을 했다.,far,아버지가,가,산책을 했다,했다,True,True
2,138,verb_only,아버지가 어제 저녁에 혼자서 산책을 하셨다.,far,아버지가,가,산책을 하셨다,하셨다,False,True
2,138,noun_only,아버지께서 어제 저녁에 혼자서 산책을 했다.,far,아버지께서,께서,산책을 했다,했다,False,False
2,138,all_honorific,아버지께서 어제 저녁에 혼자서 산책을 하셨다.,far,아버지께서,께서,산책을 하셨다,하셨다,True,True
2,139,no_honorific,아버지가 어제 저녁에 혼자서 정원을 가꿨다.,far,아버지가,가,정원을 가꿨다,가꿨다,True,True
2,139,verb_only,아버지가 어제 저녁에 혼자서 정원을 가꾸셨다.,far,아버지가,가,정원을 가꾸셨다,가꾸셨다,False,True
2,139,noun_only,아버지께서 어제 저녁에 혼자서 정원을 가꿨다.,far,아버지께서,께서,정원을 가꿨다,가꿨다,False,False
2,139,all_honorific,아버지께서 어제 저녁에 혼자서 정원을 가꾸셨다.,far,아버지께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
2,140,no_honorific,아버지가 어제 저녁에 혼자서 빨래를 널었다.,far,아버지가,가,빨래를 널었다,널었다,True,True
2,140,verb_only,아버지가 어제 저녁에 혼자서 빨래를 널으셨다.,far,아버지가,가,빨래를 널으셨다,널으셨다,False,True
2,140,noun_only,아버지께서 어제 저녁에 혼자서 빨래를 널었다.,far,아버지께서,께서,빨래를 널었다,널었다,False,False
2,140,all_honorific,아버지께서 어제 저녁에 혼자서 빨래를 널으셨다.,far,아버지께서,께서,빨래를 널으셨다,널으셨다,True,True
2,141,no_honorific,할머니가 어제 저녁에 혼자서 책을 읽었다.,far,할머니가,가,책을 읽었다,읽었다,True,True
2,141,verb_only,할머니가 어제 저녁에 혼자서 책을 읽으셨다.,far,할머니가,가,책을 읽으셨다,읽으셨다,False,True
2,141,noun_only,할머니께서 어제 저녁에 혼자서 책을 읽었다.,far,할머니께서,께서,책을 읽었다,읽었다,False,False
2,141,all_honorific,할머니께서 어제 저녁에 혼자서 책을 읽으셨다.,far,할머니께서,께서,책을 읽으셨다,읽으셨다,True,True
2,142,no_honorific,할머니가 어제 저녁에 혼자서 파스타를 먹었다.,far,할머니가,가,파스타를 먹었다,먹었다,True,True
2,142,verb_only,할머니가 어제 저녁에 혼자서 파스타를 드셨다.,far,할머니가,가,파스타를 드셨다,드셨다,False,True
2,142,noun_only,할머니께서 어제 저녁에 혼자서 파스타를 먹었다.,far,할머니께서,께서,파스타를 먹었다,먹었다,False,False
2,142,all_honorific,할머니께서 어제 저녁에 혼자서 파스타를 드셨다.,far,할머니께서,께서,파스타를 드셨다,드셨다,True,True
2,143,no_honorific,할머니가 어제 저녁에 혼자서 호통을 쳤다.,far,할머니가,가,호통을 쳤다,쳤다,True,True
2,143,verb_only,할머니가 어제 저녁에 혼자서 호통을 치셨다.,far,할머니가,가,호통을 치셨다,치셨다,False,True
2,143,noun_only,할머니께서 어제 저녁에 혼자서 호통을 쳤다.,far,할머니께서,께서,호통을 쳤다,쳤다,False,False
2,143,all_honorific,할머니께서 어제 저녁에 혼자서 호통을 치셨다.,far,할머니께서,께서,호통을 치셨다,치셨다,True,True
2,144,no_honorific,할머니가 어제 저녁에 혼자서 핸드폰을 샀다.,far,할머니가,가,핸드폰을 샀다,샀다,True,True
2,144,verb_only,할머니가 어제 저녁에 혼자서 핸드폰을 사셨다.,far,할머니가,가,핸드폰을 사셨다,사셨다,False,True
2,144,noun_only,할머니께서 어제 저녁에 혼자서 핸드폰을 샀다.,far,할머니께서,께서,핸드폰을 샀다,샀다,False,False
2,144,all_honorific,할머니께서 어제 저녁에 혼자서 핸드폰을 사셨다.,far,할머니께서,께서,핸드폰을 사셨다,사셨다,True,True
2,145,no_honorific,할머니가 어제 저녁에 혼자서 편지를 썼다.,far,할머니가,가,편지를 썼다,썼다,True,True
2,145,verb_only,할머니가 어제 저녁에 혼자서 편지를 쓰셨다.,far,할머니가,가,편지를 쓰셨다,쓰셨다,False,True
2,145,noun_only,할머니께서 어제 저녁에 혼자서 편지를 썼다.,far,할머니께서,께서,편지를 썼다,썼다,False,False
2,145,all_honorific,할머니께서 어제 저녁에 혼자서 편지를 쓰셨다.,far,할머니께서,께서,편지를 쓰셨다,쓰셨다,True,True
2,146,no_honorific,할머니가 어제 저녁에 혼자서 노래를 불렀다.,far,할머니가,가,노래를 불렀다,불렀다,True,True
2,146,verb_only,할머니가 어제 저녁에 혼자서 노래를 부르셨다.,far,할머니가,가,노래를 부르셨다,부르셨다,False,True
2,146,noun_only,할머니께서 어제 저녁에 혼자서 노래를 불렀다.,far,할머니께서,께서,노래를 불렀다,불렀다,False,False
2,146,all_honorific,할머니께서 어제 저녁에 혼자서 노래를 부르셨다.,far,할머니께서,께서,노래를 부르셨다,부르셨다,True,True
2,147,no_honorific,할머니가 어제 저녁에 혼자서 티비를 봤다.,far,할머니가,가,티비를 봤다,봤다,True,True
2,147,verb_only,할머니가 어제 저녁에 혼자서 티비를 보셨다.,far,할머니가,가,티비를 보셨다,보셨다,False,True
2,147,noun_only,할머니께서 어제 저녁에 혼자서 티비를 봤다.,far,할머니께서,께서,티비를 봤다,봤다,False,False
2,147,all_honorific,할머니께서 어제 저녁에 혼자서 티비를 보셨다.,far,할머니께서,께서,티비를 보셨다,보셨다,True,True
2,148,no_honorific,할머니가 어제 저녁에 혼자서 산책을 했다.,far,할머니가,가,산책을 했다,했다,True,True
2,148,verb_only,할머니가 어제 저녁에 혼자서 산책을 하셨다.,far,할머니가,가,산책을 하셨다,하셨다,False,True
2,148,noun_only,할머니께서 어제 저녁에 혼자서 산책을 했다.,far,할머니께서,께서,산책을 했다,했다,False,False
2,148,all_honorific,할머니께서 어제 저녁에 혼자서 산책을 하셨다.,far,할머니께서,께서,산책을 하셨다,하셨다,True,True
2,149,no_honorific,할머니가 어제 저녁에 혼자서 정원을 가꿨다.,far,할머니가,가,정원을 가꿨다,가꿨다,True,True
2,149,verb_only,할머니가 어제 저녁에 혼자서 정원을 가꾸셨다.,far,할머니가,가,정원을 가꾸셨다,가꾸셨다,False,True
2,149,noun_only,할머니께서 어제 저녁에 혼자서 정원을 가꿨다.,far,할머니께서,께서,정원을 가꿨다,가꿨다,False,False
2,149,all_honorific,할머니께서 어제 저녁에 혼자서 정원을 가꾸셨다.,far,할머니께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
2,150,no_honorific,할머니가 어제 저녁에 혼자서 빨래를 널었다.,far,할머니가,가,빨래를 널었다,널었다,True,True
2,150,verb_only,할머니가 어제 저녁에 혼자서 빨래를 널으셨다.,far,할머니가,가,빨래를 널으셨다,널으셨다,False,True
2,150,noun_only,할머니께서 어제 저녁에 혼자서 빨래를 널었다.,far,할머니께서,께서,빨래를 널었다,널었다,False,False
2,150,all_honorific,할머니께서 어제 저녁에 혼자서 빨래를 널으셨다.,far,할머니께서,께서,빨래를 널으셨다,널으셨다,True,True
2,151,no_honorific,할아버지가 어제 저녁에 혼자서 책을 읽었다.,far,할아버지가,가,책을 읽었다,읽었다,True,True
2,151,verb_only,할아버지가 어제 저녁에 혼자서 책을 읽으셨다.,far,할아버지가,가,책을 읽으셨다,읽으셨다,False,True
2,151,noun_only,할아버지께서 어제 저녁에 혼자서 책을 읽었다.,far,할아버지께서,께서,책을 읽었다,읽었다,False,False
2,151,all_honorific,할아버지께서 어제 저녁에 혼자서 책을 읽으셨다.,far,할아버지께서,께서,책을 읽으셨다,읽으셨다,True,True
2,152,no_honorific,할아버지가 어제 저녁에 혼자서 파스타를 먹었다.,far,할아버지가,가,파스타를 먹었다,먹었다,True,True
2,152,verb_only,할아버지가 어제 저녁에 혼자서 파스타를 드셨다.,far,할아버지가,가,파스타를 드셨다,드셨다,False,True
2,152,noun_only,할아버지께서 어제 저녁에 혼자서 파스타를 먹었다.,far,할아버지께서,께서,파스타를 먹었다,먹었다,False,False
2,152,all_honorific,할아버지께서 어제 저녁에 혼자서 파스타를 드셨다.,far,할아버지께서,께서,파스타를 드셨다,드셨다,True,True
